time,concpm10
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,17.9425
2006-06-15,20.74523809523809
2006-07-15,20.62142857142857
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,9.581
2007-02-15,24.551666666666666
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,9.22
2009-02-15,19.556250000000002
2009-03-15,24.886458333333337
2009-04-15,18.0
2009-05-15,28.149999999999995
2009-06-15,19.66
2009-07-15,28.662499999999998
2009-08-15,20.68
2009-09-15,15.700000000000001
2009-10-15,18.771428571428572
2009-11-15,16.557142857142857
2009-12-15,9.625
2010-01-15,11.983333333333334
2010-02-15,15.200000000000001
2010-03-15,34.8375
2010-04-15,13.814285714285715
2010-05-15,19.442857142857143
2010-06-15,21.942857142857147
2010-07-15,25.46666666666667
2010-08-15,18.225
2010-09-15,16.300000000000004
2010-10-15,
2010-11-15,7.0
2010-12-15,8.8
2011-01-15,14.185714285714283
2011-02-15,17.5
2011-03-15,19.2
2011-04-15,21.114285714285717
2011-05-15,16.619999999999997
2011-06-15,21.957142857142856
2011-07-15,22.65
2011-08-15,20.483333333333334
2011-09-15,19.775
2011-10-15,19.642857142857142
2011-11-15,
2011-12-15,4.9
2012-01-15,15.7125
2012-02-15,20.78
2012-03-15,23.0625
2012-04-15,13.15
2012-05-15,
2012-06-15,30.159760000000002
2012-07-15,23.116499999999995
2012-08-15,19.975
2012-09-15,21.87142857142857
2012-10-15,15.9
2012-11-15,11.657142857142857
2012-12-15,7.667142857142856
2013-01-15,9.0158
2013-02-15,12.728666666666667
2013-03-15,13.11375
2013-04-15,14.48857142857143
2013-05-15,14.637499999999998
2013-06-15,22.762500000000003
2013-07-15,24.967142857142854
2013-08-15,14.664285714285715
2013-09-15,16.41
2013-10-15,14.778333333333334
2013-11-15,12.27625
2013-12-15,6.588750000000001
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
