time,concNnh4
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,0.0041776616126298904
2001-02-15,0.001423909212462604
2001-03-15,0.0015995457069948316
2001-04-15,0.0016114513855427504
2001-05-15,0.0009471532539464533
2001-06-15,0.002058805199339986
2001-07-15,0.0005844320403411984
2001-08-15,0.0005751288263127208
2001-09-15,0.0005838790675625205
2001-10-15,0.00043589563574641943
2001-11-15,0.00034767648321576416
2001-12-15,0.0006699867080897093
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,0.004939233418554068
2008-02-15,0.001486396067775786
2008-03-15,0.0015603932552039623
2008-04-15,0.001798998098820448
2008-05-15,0.001123728696256876
2008-06-15,0.0012249258579686284
2008-07-15,0.00045633886475116014
2008-08-15,0.0003209112328477204
2008-09-15,0.0005411489983089268
2008-10-15,0.00037496277946047485
2008-11-15,0.00036988031934015453
2008-12-15,0.000680316356010735
2009-01-15,0.004109290428459644
2009-02-15,0.0011557737598195672
2009-03-15,0.0015793077182024717
2009-04-15,0.0016307402402162552
2009-05-15,0.0018911061342805624
2009-06-15,0.0008477875380776823
2009-07-15,0.0007280918071046472
2009-08-15,0.0002373431925661862
2009-09-15,0.000485039985505864
2009-10-15,0.00032971816835924983
2009-11-15,0.00033300978248007596
2009-12-15,0.000921218772418797
2010-01-15,0.004311492666602135
2010-02-15,0.0009882306912913918
2010-03-15,0.0016302075237035751
2010-04-15,0.0018096789717674255
2010-05-15,0.0010308389319106936
2010-06-15,0.0009012281661853194
2010-07-15,0.0005754443700425327
2010-08-15,0.00027187101659365
2010-09-15,0.0005770377465523779
2010-10-15,0.00034967882675118744
2010-11-15,0.0004307275521568954
2010-12-15,0.0008009683806449175
2011-01-15,0.004674104042351246
2011-02-15,0.0012877089902758598
2011-03-15,0.001618108944967389
2011-04-15,0.0013112345477566123
2011-05-15,0.0010937504703179002
2011-06-15,0.0011610030196607113
2011-07-15,0.000507210788782686
2011-08-15,0.00020711537217721343
2011-09-15,0.0006372414063662291
2011-10-15,0.0003228574350941926
2011-11-15,0.0003409067285247147
2011-12-15,0.0006338078528642654
2012-01-15,0.00269421748816967
2012-02-15,
2012-03-15,0.0025000523310154676
2012-04-15,0.0014315026346594095
2012-05-15,0.0010709082707762718
2012-06-15,
2012-07-15,0.00039717566687613726
2012-08-15,0.0001627574529265985
2012-09-15,0.0005041396943852305
2012-10-15,0.00040443838224746287
2012-11-15,0.000343720312230289
2012-12-15,0.0005158561980351806
2013-01-15,
2013-02-15,0.0013594490010291338
2013-03-15,0.0017834706231951714
2013-04-15,0.001483455765992403
2013-05-15,0.0011018554214388132
2013-06-15,0.0014073296915739775
2013-07-15,0.0006258595385588706
2013-08-15,0.00028124061645939946
2013-09-15,0.003238121746107936
2013-10-15,0.00030978675931692123
2013-11-15,
2013-12-15,
2014-01-15,0.0044164881110191345
2014-02-15,0.0013856836594641209
2014-03-15,0.0014686735812574625
2014-04-15,0.001737311133183539
2014-05-15,0.0013423825148493052
2014-06-15,0.0008856551139615476
2014-07-15,0.0009470100048929453
2014-08-15,0.0002094679803121835
2014-09-15,0.00043915791320614517
2014-10-15,0.0003413613885641098
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,0.0009137126035057008
2015-07-15,
2015-08-15,
2015-09-15,0.0007603300036862493
2015-10-15,0.0003685041447170079
2015-11-15,0.0003377598768565804
2015-12-15,0.0007896954193711281
2016-01-15,0.0033679164480417967
2016-02-15,0.001605191151611507
2016-03-15,0.0016410016687586904
2016-04-15,0.0015315255150198936
2016-05-15,0.0011565142776817083
2016-06-15,0.0010275167878717184
2016-07-15,0.0005603056633844972
2016-08-15,0.00026536997756920755
2016-09-15,0.0005854980554431677
2016-10-15,0.0006437402917072177
2016-11-15,0.0004964533727616072
2016-12-15,0.0006902955938130617
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
